transaction_id,investor_id,amfi_code,date,transaction_type,amount,state
TXN001880,INV00094,100033,2025-07-17,SIP,2000.0,Haryana
TXN001881,INV00094,100033,2025-08-18,SIP,2000.0,Haryana
TXN001882,INV00094,100033,2025-09-20,SIP,2000.0,Haryana
TXN001883,INV00094,100033,2025-10-11,SIP,2000.0,Haryana
TXN001887,INV00094,100026,2025-10-21,Lumpsum,100000.0,Haryana
TXN001884,INV00094,100033,2025-11-08,SIP,2000.0,Haryana
TXN001885,INV00094,100033,2025-12-04,SIP,2000.0,Haryana
TXN001888,INV00095,100033,2023-11-13,SIP,2500.0,Karnataka
TXN001889,INV00095,100033,2023-12-14,SIP,2500.0,Karnataka
TXN001890,INV00095,100033,2024-01-04,SIP,2500.0,Karnataka
TXN001891,INV00095,100033,2024-01-26,SIP,2500.0,Karnataka
TXN001892,INV00095,100033,2024-02-26,SIP,2500.0,Karnataka
TXN001893,INV00095,100033,2024-03-25,SIP,2500.0,Karnataka
TXN001895,INV00095,100033,2025-09-13,Redemption,5000.0,Karnataka
TXN001894,INV00095,100017,2025-10-26,Lumpsum,10000.0,Karnataka
TXN001896,INV00096,100025,2024-12-23,SIP,10000.0,Karnataka
TXN001897,INV00096,100025,2025-01-22,SIP,10000.0,Karnataka
TXN001898,INV00096,100025,2025-03-01,SIP,10000.0,Karnataka
TXN001899,INV00096,100025,2025-04-06,SIP,10000.0,Karnataka
TXN001900,INV00096,100025,2025-05-07,SIP,10000.0,Karnataka
TXN001901,INV00096,100025,2025-06-09,SIP,10000.0,Karnataka
TXN001902,INV00096,100025,2025-07-14,SIP,10000.0,Karnataka
TXN001903,INV00096,100025,2025-08-09,SIP,10000.0,Karnataka
TXN001909,INV00096,100014,2025-08-28,Lumpsum,10000.0,Karnataka
TXN001904,INV00096,100025,2025-09-02,SIP,10000.0,Karnataka
TXN001905,INV00096,100025,2025-09-24,SIP,10000.0,Karnataka
TXN001906,INV00096,100025,2025-10-30,SIP,10000.0,Karnataka
TXN001907,INV00096,100025,2025-11-29,SIP,10000.0,Karnataka
TXN001908,INV00096,100025,2025-12-31,SIP,10000.0,Karnataka
TXN001910,INV00097,100001,2025-10-16,SIP,5000.0,Rajasthan
TXN001913,INV00097,100010,2025-10-24,Lumpsum,50000.0,Rajasthan
TXN001911,INV00097,100001,2025-11-14,SIP,5000.0,Rajasthan
TXN001912,INV00097,100001,2025-12-14,SIP,5000.0,Rajasthan
TXN001914,INV00097,100031,2025-12-28,Lumpsum,100000.0,Rajasthan
TXN001915,INV00097,100020,2025-12-28,Lumpsum,25000.0,Rajasthan
TXN001916,INV00098,100029,2023-01-20,SIP,2000.0,Gujarat
TXN001917,INV00098,100029,2023-02-19,SIP,2000.0,Gujarat
TXN001918,INV00098,100029,2023-04-15,SIP,2000.0,Gujarat
TXN001937,INV00098,100032,2023-05-25,Lumpsum,100000.0,Gujarat
TXN001919,INV00098,100029,2023-06-01,SIP,2000.0,Gujarat
TXN001920,INV00098,100029,2023-08-18,SIP,2000.0,Gujarat
TXN001921,INV00098,100029,2023-09-09,SIP,2000.0,Gujarat
TXN001922,INV00098,100029,2024-03-02,SIP,2000.0,Gujarat
TXN001923,INV00098,100029,2024-06-21,SIP,2000.0,Gujarat
TXN001924,INV00098,100029,2024-07-13,SIP,2000.0,Gujarat
TXN001925,INV00098,100029,2024-09-13,SIP,2000.0,Gujarat
TXN001938,INV00098,100029,2024-09-20,Redemption,15000.0,Gujarat
TXN001926,INV00098,100029,2024-10-03,SIP,2000.0,Gujarat
TXN001927,INV00098,100029,2024-12-01,SIP,2000.0,Gujarat
TXN001928,INV00098,100029,2025-01-06,SIP,2000.0,Gujarat
TXN001929,INV00098,100029,2025-03-03,SIP,2000.0,Gujarat
TXN001930,INV00098,100029,2025-04-01,SIP,2000.0,Gujarat
TXN001931,INV00098,100029,2025-05-10,SIP,2000.0,Gujarat
TXN001932,INV00098,100029,2025-07-07,SIP,2000.0,Gujarat
TXN001933,INV00098,100029,2025-08-05,SIP,2000.0,Gujarat
TXN001934,INV00098,100029,2025-09-24,SIP,2000.0,Gujarat
TXN001935,INV00098,100029,2025-11-02,SIP,2000.0,Gujarat
TXN001936,INV00098,100029,2025-12-12,SIP,2000.0,Gujarat
TXN001939,INV00099,100012,2022-09-13,SIP,2000.0,Uttar Pradesh
TXN001940,INV00099,100012,2022-10-14,SIP,2000.0,Uttar Pradesh
TXN001941,INV00099,100012,2022-11-08,SIP,2000.0,Uttar Pradesh
TXN001942,INV00099,100012,2022-12-06,SIP,2000.0,Uttar Pradesh
TXN001943,INV00099,100012,2023-01-03,SIP,2000.0,Uttar Pradesh
TXN001944,INV00099,100012,2023-01-28,SIP,2000.0,Uttar Pradesh
TXN001945,INV00099,100012,2023-02-28,SIP,2000.0,Uttar Pradesh
TXN001946,INV00099,100012,2023-03-29,SIP,2000.0,Uttar Pradesh
TXN001947,INV00099,100012,2023-04-29,SIP,2000.0,Uttar Pradesh
TXN001948,INV00099,100012,2023-06-01,SIP,2000.0,Uttar Pradesh
TXN001949,INV00099,100012,2023-06-29,SIP,2000.0,Uttar Pradesh
TXN001950,INV00099,100012,2023-07-22,SIP,2000.0,Uttar Pradesh
TXN001951,INV00099,100012,2023-08-22,SIP,2000.0,Uttar Pradesh
TXN001952,INV00099,100012,2023-09-22,SIP,2000.0,Uttar Pradesh
TXN001953,INV00099,100012,2023-10-20,SIP,2000.0,Uttar Pradesh
TXN001954,INV00099,100012,2023-11-19,SIP,2000.0,Uttar Pradesh
TXN001981,INV00099,100016,2023-12-06,Lumpsum,10000.0,Uttar Pradesh
TXN001955,INV00099,100012,2023-12-21,SIP,2000.0,Uttar Pradesh
TXN001956,INV00099,100012,2024-01-16,SIP,2000.0,Uttar Pradesh
TXN001957,INV00099,100012,2024-02-17,SIP,2000.0,Uttar Pradesh
TXN001958,INV00099,100012,2024-03-13,SIP,2000.0,Uttar Pradesh
TXN001959,INV00099,100012,2024-04-14,SIP,2000.0,Uttar Pradesh
TXN001960,INV00099,100012,2024-05-08,SIP,2000.0,Uttar Pradesh
TXN001961,INV00099,100012,2024-06-09,SIP,2000.0,Uttar Pradesh
TXN001962,INV00099,100012,2024-07-07,SIP,2000.0,Uttar Pradesh
TXN001963,INV00099,100012,2024-08-05,SIP,2000.0,Uttar Pradesh
TXN001964,INV00099,100012,2024-09-06,SIP,2000.0,Uttar Pradesh
TXN001965,INV00099,100012,2024-10-04,SIP,2000.0,Uttar Pradesh
TXN001966,INV00099,100012,2024-11-05,SIP,2000.0,Uttar Pradesh
TXN001967,INV00099,100012,2024-12-02,SIP,2000.0,Uttar Pradesh
TXN001968,INV00099,100012,2024-12-27,SIP,2000.0,Uttar Pradesh
TXN001969,INV00099,100012,2025-01-25,SIP,2000.0,Uttar Pradesh
TXN001970,INV00099,100012,2025-02-24,SIP,2000.0,Uttar Pradesh
TXN001971,INV00099,100012,2025-03-28,SIP,2000.0,Uttar Pradesh
TXN001972,INV00099,100012,2025-04-29,SIP,2000.0,Uttar Pradesh
TXN001973,INV00099,100012,2025-05-29,SIP,2000.0,Uttar Pradesh
TXN001974,INV00099,100012,2025-06-26,SIP,2000.0,Uttar Pradesh
TXN001975,INV00099,100012,2025-07-31,SIP,2000.0,Uttar Pradesh
TXN001976,INV00099,100012,2025-08-29,SIP,2000.0,Uttar Pradesh
TXN001977,INV00099,100012,2025-09-28,SIP,2000.0,Uttar Pradesh
TXN001978,INV00099,100012,2025-10-23,SIP,2000.0,Uttar Pradesh
TXN001979,INV00099,100012,2025-11-22,SIP,2000.0,Uttar Pradesh
TXN001980,INV00099,100012,2025-12-26,SIP,2000.0,Uttar Pradesh
TXN001982,INV00100,100037,2025-12-22,SIP,2500.0,Delhi
TXN001983,INV00101,100032,2025-07-10,SIP,1000.0,Uttar Pradesh
TXN001990,INV00101,100019,2025-07-24,Lumpsum,50000.0,Uttar Pradesh
TXN001984,INV00101,100032,2025-08-12,SIP,1000.0,Uttar Pradesh
TXN001985,INV00101,100032,2025-09-14,SIP,1000.0,Uttar Pradesh
TXN001986,INV00101,100032,2025-10-16,SIP,1000.0,Uttar Pradesh
TXN001987,INV00101,100032,2025-11-16,SIP,1000.0,Uttar Pradesh
TXN001988,INV00101,100032,2025-12-17,SIP,1000.0,Uttar Pradesh
TXN001989,INV00101,100003,2025-12-17,Lumpsum,10000.0,Uttar Pradesh
TXN001991,INV00102,100029,2023-05-19,SIP,2000.0,Karnataka
TXN001992,INV00102,100029,2023-06-21,SIP,2000.0,Karnataka
TXN001993,INV00102,100029,2023-07-19,SIP,2000.0,Karnataka
TXN001994,INV00102,100029,2023-08-16,SIP,2000.0,Karnataka
TXN001995,INV00102,100029,2023-09-17,SIP,2000.0,Karnataka
TXN001996,INV00102,100029,2023-10-20,SIP,2000.0,Karnataka
TXN001997,INV00102,100029,2023-11-26,SIP,2000.0,Karnataka
TXN001998,INV00102,100029,2023-12-22,SIP,2000.0,Karnataka
TXN001999,INV00102,100029,2024-01-18,SIP,2000.0,Karnataka
TXN002000,INV00102,100004,2025-10-02,Lumpsum,10000.0,Karnataka
TXN002001,INV00103,100010,2022-08-24,SIP,1000.0,Kerala
TXN002002,INV00103,100010,2022-09-21,SIP,1000.0,Kerala
TXN002003,INV00103,100010,2022-10-16,SIP,1000.0,Kerala
TXN002004,INV00103,100010,2022-11-13,SIP,1000.0,Kerala
TXN002005,INV00103,100010,2022-12-15,SIP,1000.0,Kerala
TXN002006,INV00103,100010,2023-01-12,SIP,1000.0,Kerala
TXN002007,INV00103,100010,2023-02-07,SIP,1000.0,Kerala
TXN002008,INV00103,100010,2023-03-13,SIP,1000.0,Kerala
TXN002009,INV00103,100010,2023-04-14,SIP,1000.0,Kerala
TXN002010,INV00103,100010,2023-05-21,SIP,1000.0,Kerala
TXN002011,INV00103,100010,2023-06-24,SIP,1000.0,Kerala
TXN002012,INV00103,100010,2023-07-19,SIP,1000.0,Kerala
TXN002013,INV00103,100010,2023-08-19,SIP,1000.0,Kerala
TXN002014,INV00103,100010,2023-09-14,SIP,1000.0,Kerala
TXN002015,INV00103,100010,2023-10-16,SIP,1000.0,Kerala
TXN002016,INV00103,100010,2023-11-11,SIP,1000.0,Kerala
TXN002017,INV00103,100010,2023-12-08,SIP,1000.0,Kerala
TXN002018,INV00103,100010,2024-01-07,SIP,1000.0,Kerala
TXN002019,INV00103,100010,2024-02-02,SIP,1000.0,Kerala
TXN002020,INV00103,100010,2024-02-29,SIP,1000.0,Kerala
TXN002043,INV00103,100008,2024-03-14,Lumpsum,25000.0,Kerala
TXN002021,INV00103,100010,2024-04-04,SIP,1000.0,Kerala
TXN002022,INV00103,100010,2024-05-03,SIP,1000.0,Kerala
TXN002023,INV00103,100010,2024-06-01,SIP,1000.0,Kerala
TXN002024,INV00103,100010,2024-07-02,SIP,1000.0,Kerala
TXN002025,INV00103,100010,2024-08-04,SIP,1000.0,Kerala
TXN002026,INV00103,100010,2024-09-02,SIP,1000.0,Kerala
TXN002027,INV00103,100010,2024-09-28,SIP,1000.0,Kerala
TXN002028,INV00103,100010,2024-10-30,SIP,1000.0,Kerala
TXN002029,INV00103,100010,2024-11-29,SIP,1000.0,Kerala
TXN002030,INV00103,100010,2024-12-28,SIP,1000.0,Kerala
TXN002031,INV00103,100010,2025-01-27,SIP,1000.0,Kerala
TXN002032,INV00103,100010,2025-02-28,SIP,1000.0,Kerala
TXN002033,INV00103,100010,2025-03-29,SIP,1000.0,Kerala
TXN002034,INV00103,100010,2025-04-29,SIP,1000.0,Kerala
TXN002035,INV00103,100010,2025-05-30,SIP,1000.0,Kerala
TXN002036,INV00103,100010,2025-06-29,SIP,1000.0,Kerala
TXN002037,INV00103,100010,2025-07-30,SIP,1000.0,Kerala
TXN002038,INV00103,100010,2025-08-28,SIP,1000.0,Kerala
TXN002039,INV00103,100010,2025-09-28,SIP,1000.0,Kerala
TXN002040,INV00103,100010,2025-10-30,SIP,1000.0,Kerala
TXN002041,INV00103,100010,2025-11-28,SIP,1000.0,Kerala
TXN002042,INV00103,100010,2025-12-24,SIP,1000.0,Kerala
TXN002044,INV00104,100032,2022-12-07,SIP,2000.0,Gujarat
TXN002045,INV00104,100032,2023-01-04,SIP,2000.0,Gujarat
TXN002046,INV00104,100032,2023-01-27,SIP,2000.0,Gujarat
TXN002047,INV00104,100032,2023-02-28,SIP,2000.0,Gujarat
TXN002048,INV00104,100032,2023-03-26,SIP,2000.0,Gujarat
TXN002049,INV00104,100032,2023-04-27,SIP,2000.0,Gujarat
TXN002050,INV00104,100032,2023-05-22,SIP,2000.0,Gujarat
TXN002051,INV00104,100032,2023-06-25,SIP,2000.0,Gujarat
TXN002052,INV00104,100032,2023-07-26,SIP,2000.0,Gujarat
TXN002053,INV00104,100032,2023-08-25,SIP,2000.0,Gujarat
TXN002054,INV00104,100032,2023-09-22,SIP,2000.0,Gujarat
TXN002055,INV00104,100032,2023-10-20,SIP,2000.0,Gujarat
TXN002056,INV00104,100032,2023-11-17,SIP,2000.0,Gujarat
TXN002057,INV00104,100032,2023-12-19,SIP,2000.0,Gujarat
TXN002058,INV00104,100032,2024-01-19,SIP,2000.0,Gujarat
TXN002059,INV00104,100032,2024-02-20,SIP,2000.0,Gujarat
TXN002060,INV00104,100032,2024-03-19,SIP,2000.0,Gujarat
TXN002061,INV00104,100032,2024-04-17,SIP,2000.0,Gujarat
TXN002062,INV00104,100032,2024-05-11,SIP,2000.0,Gujarat
TXN002063,INV00104,100032,2024-06-04,SIP,2000.0,Gujarat
TXN002064,INV00104,100032,2024-07-04,SIP,2000.0,Gujarat
TXN002065,INV00104,100032,2024-07-31,SIP,2000.0,Gujarat
TXN002066,INV00104,100032,2024-08-30,SIP,2000.0,Gujarat
TXN002067,INV00104,100032,2024-09-28,SIP,2000.0,Gujarat
TXN002068,INV00104,100032,2024-10-26,SIP,2000.0,Gujarat
TXN002083,INV00104,100008,2024-10-29,Lumpsum,25000.0,Gujarat
TXN002069,INV00104,100032,2024-11-24,SIP,2000.0,Gujarat
TXN002070,INV00104,100032,2024-12-17,SIP,2000.0,Gujarat
TXN002071,INV00104,100032,2025-01-14,SIP,2000.0,Gujarat
TXN002072,INV00104,100032,2025-02-13,SIP,2000.0,Gujarat
TXN002073,INV00104,100032,2025-03-14,SIP,2000.0,Gujarat
TXN002074,INV00104,100032,2025-04-13,SIP,2000.0,Gujarat
TXN002075,INV00104,100032,2025-05-06,SIP,2000.0,Gujarat
TXN002076,INV00104,100032,2025-06-06,SIP,2000.0,Gujarat
TXN002077,INV00104,100032,2025-07-07,SIP,2000.0,Gujarat
TXN002078,INV00104,100032,2025-08-07,SIP,2000.0,Gujarat
TXN002079,INV00104,100032,2025-09-06,SIP,2000.0,Gujarat
TXN002080,INV00104,100032,2025-10-07,SIP,2000.0,Gujarat
TXN002081,INV00104,100032,2025-11-08,SIP,2000.0,Gujarat
TXN002082,INV00104,100032,2025-12-06,SIP,2000.0,Gujarat
TXN002084,INV00105,100001,2023-12-21,SIP,2500.0,Gujarat
TXN002085,INV00105,100001,2024-01-22,SIP,2500.0,Gujarat
TXN002086,INV00105,100001,2024-02-17,SIP,2500.0,Gujarat
TXN002087,INV00105,100001,2024-04-03,SIP,2500.0,Gujarat
TXN002088,INV00105,100001,2024-05-02,SIP,2500.0,Gujarat
TXN002089,INV00105,100001,2024-06-04,SIP,2500.0,Gujarat
TXN002090,INV00105,100001,2024-07-10,SIP,2500.0,Gujarat
TXN002091,INV00105,100001,2024-08-21,SIP,2500.0,Gujarat
TXN002092,INV00105,100001,2024-09-19,SIP,2500.0,Gujarat
TXN002093,INV00105,100001,2024-10-25,SIP,2500.0,Gujarat
TXN002094,INV00105,100001,2024-11-28,SIP,2500.0,Gujarat
TXN002107,INV00105,100005,2024-11-30,Lumpsum,100000.0,Gujarat
TXN002095,INV00105,100001,2024-12-28,SIP,2500.0,Gujarat
TXN002096,INV00105,100001,2025-01-29,SIP,2500.0,Gujarat
TXN002097,INV00105,100001,2025-02-24,SIP,2500.0,Gujarat
TXN002098,INV00105,100001,2025-03-28,SIP,2500.0,Gujarat
TXN002099,INV00105,100001,2025-04-19,SIP,2500.0,Gujarat
TXN002100,INV00105,100001,2025-06-08,SIP,2500.0,Gujarat
TXN002101,INV00105,100001,2025-07-03,SIP,2500.0,Gujarat
TXN002102,INV00105,100001,2025-07-29,SIP,2500.0,Gujarat
TXN002103,INV00105,100001,2025-08-21,SIP,2500.0,Gujarat
TXN002104,INV00105,100001,2025-09-21,SIP,2500.0,Gujarat
TXN002105,INV00105,100001,2025-11-14,SIP,2500.0,Gujarat
TXN002106,INV00105,100001,2025-12-20,SIP,2500.0,Gujarat
TXN002108,INV00106,100015,2024-07-03,SIP,1000.0,Kerala
TXN002119,INV00106,100011,2024-08-19,Lumpsum,50000.0,Kerala
TXN002109,INV00106,100015,2024-10-11,SIP,1000.0,Kerala
TXN002110,INV00106,100015,2024-12-13,SIP,1000.0,Kerala
TXN002111,INV00106,100015,2025-01-12,SIP,1000.0,Kerala
TXN002112,INV00106,100015,2025-02-19,SIP,1000.0,Kerala
TXN002113,INV00106,100015,2025-03-26,SIP,1000.0,Kerala
TXN002114,INV00106,100015,2025-05-22,SIP,1000.0,Kerala
TXN002115,INV00106,100015,2025-07-17,SIP,1000.0,Kerala
TXN002116,INV00106,100015,2025-08-28,SIP,1000.0,Kerala
TXN002117,INV00106,100015,2025-10-01,SIP,1000.0,Kerala
TXN002118,INV00106,100015,2025-11-16,SIP,1000.0,Kerala
TXN002120,INV00107,100034,2025-02-11,SIP,2500.0,Punjab
TXN002121,INV00107,100034,2025-03-10,SIP,2500.0,Punjab
TXN002122,INV00107,100034,2025-04-06,SIP,2500.0,Punjab
TXN002123,INV00107,100034,2025-05-11,SIP,2500.0,Punjab
TXN002124,INV00107,100034,2025-06-16,SIP,2500.0,Punjab
TXN002125,INV00107,100034,2025-07-13,SIP,2500.0,Punjab
TXN002127,INV00107,100005,2025-07-18,Lumpsum,25000.0,Punjab
TXN002126,INV00107,100034,2025-08-11,SIP,2500.0,Punjab
TXN002128,INV00108,100020,2023-02-20,SIP,1000.0,Punjab
TXN002129,INV00108,100020,2023-03-25,SIP,1000.0,Punjab
TXN002130,INV00108,100020,2023-04-23,SIP,1000.0,Punjab
TXN002131,INV00108,100020,2023-06-13,SIP,1000.0,Punjab
TXN002132,INV00108,100020,2023-08-06,SIP,1000.0,Punjab
TXN002133,INV00108,100020,2023-09-04,SIP,1000.0,Punjab
TXN002134,INV00108,100020,2023-10-28,SIP,1000.0,Punjab
TXN002135,INV00108,100020,2023-11-19,SIP,1000.0,Punjab
TXN002136,INV00108,100020,2024-01-08,SIP,1000.0,Punjab
TXN002137,INV00108,100020,2024-02-19,SIP,1000.0,Punjab
TXN002152,INV00108,100026,2024-02-29,Lumpsum,25000.0,Punjab
TXN002138,INV00108,100020,2024-03-27,SIP,1000.0,Punjab
TXN002139,INV00108,100020,2024-05-14,SIP,1000.0,Punjab
TXN002140,INV00108,100020,2024-08-17,SIP,1000.0,Punjab
TXN002141,INV00108,100020,2024-09-06,SIP,1000.0,Punjab
TXN002142,INV00108,100020,2024-12-18,SIP,1000.0,Punjab
TXN002143,INV00108,100020,2025-01-31,SIP,1000.0,Punjab
TXN002144,INV00108,100020,2025-03-27,SIP,1000.0,Punjab
TXN002145,INV00108,100020,2025-05-02,SIP,1000.0,Punjab
TXN002146,INV00108,100020,2025-05-25,SIP,1000.0,Punjab
TXN002147,INV00108,100020,2025-07-05,SIP,1000.0,Punjab
TXN002148,INV00108,100020,2025-08-09,SIP,1000.0,Punjab
TXN002149,INV00108,100020,2025-09-10,SIP,1000.0,Punjab
TXN002150,INV00108,100020,2025-10-22,SIP,1000.0,Punjab
TXN002151,INV00108,100020,2025-12-02,SIP,1000.0,Punjab
TXN002153,INV00109,100018,2024-12-21,SIP,5000.0,Telangana
TXN002154,INV00109,100018,2025-01-18,SIP,5000.0,Telangana
TXN002155,INV00109,100018,2025-02-18,SIP,5000.0,Telangana
TXN002156,INV00109,100018,2025-03-21,SIP,5000.0,Telangana
TXN002157,INV00109,100018,2025-04-21,SIP,5000.0,Telangana
TXN002158,INV00109,100018,2025-05-19,SIP,5000.0,Telangana
TXN002159,INV00109,100018,2025-06-28,SIP,5000.0,Telangana
TXN002160,INV00109,100018,2025-07-28,SIP,5000.0,Telangana
TXN002161,INV00109,100018,2025-08-24,SIP,5000.0,Telangana
TXN002162,INV00109,100018,2025-09-24,SIP,5000.0,Telangana
TXN002163,INV00109,100018,2025-10-23,SIP,5000.0,Telangana
TXN002164,INV00109,100018,2025-11-22,SIP,5000.0,Telangana
TXN002165,INV00109,100018,2025-12-26,SIP,5000.0,Telangana
TXN002166,INV00110,100009,2023-10-21,SIP,10000.0,West Bengal
TXN002167,INV00110,100009,2023-11-20,SIP,10000.0,West Bengal
TXN002168,INV00110,100009,2023-12-14,SIP,10000.0,West Bengal
TXN002194,INV00110,100012,2024-01-08,Lumpsum,10000.0,West Bengal
TXN002169,INV00110,100009,2024-01-16,SIP,10000.0,West Bengal
TXN002170,INV00110,100009,2024-02-15,SIP,10000.0,West Bengal
TXN002171,INV00110,100009,2024-03-06,SIP,10000.0,West Bengal
TXN002195,INV00110,100027,2024-03-11,Lumpsum,25000.0,West Bengal
TXN002172,INV00110,100009,2024-04-04,SIP,10000.0,West Bengal
TXN002173,INV00110,100009,2024-05-07,SIP,10000.0,West Bengal
TXN002174,INV00110,100009,2024-06-15,SIP,10000.0,West Bengal
TXN002175,INV00110,100009,2024-07-08,SIP,10000.0,West Bengal
TXN002176,INV00110,100009,2024-09-06,SIP,10000.0,West Bengal
TXN002177,INV00110,100009,2024-10-05,SIP,10000.0,West Bengal
TXN002178,INV00110,100009,2024-10-30,SIP,10000.0,West Bengal
TXN002179,INV00110,100009,2024-12-01,SIP,10000.0,West Bengal
TXN002180,INV00110,100009,2024-12-30,SIP,10000.0,West Bengal
TXN002181,INV00110,100009,2025-01-29,SIP,10000.0,West Bengal
TXN002182,INV00110,100009,2025-02-22,SIP,10000.0,West Bengal
TXN002183,INV00110,100009,2025-03-25,SIP,10000.0,West Bengal
TXN002184,INV00110,100009,2025-04-21,SIP,10000.0,West Bengal
TXN002185,INV00110,100009,2025-05-21,SIP,10000.0,West Bengal
TXN002186,INV00110,100009,2025-06-16,SIP,10000.0,West Bengal
TXN002187,INV00110,100009,2025-07-13,SIP,10000.0,West Bengal
TXN002188,INV00110,100009,2025-08-08,SIP,10000.0,West Bengal
TXN002189,INV00110,100009,2025-09-08,SIP,10000.0,West Bengal
TXN002190,INV00110,100009,2025-10-03,SIP,10000.0,West Bengal
TXN002191,INV00110,100009,2025-10-24,SIP,10000.0,West Bengal
TXN002192,INV00110,100009,2025-11-23,SIP,10000.0,West Bengal
TXN002193,INV00110,100009,2025-12-23,SIP,10000.0,West Bengal
TXN002196,INV00111,100040,2025-07-15,SIP,2500.0,Uttar Pradesh
TXN002197,INV00111,100040,2025-08-14,SIP,2500.0,Uttar Pradesh
TXN002198,INV00111,100040,2025-09-10,SIP,2500.0,Uttar Pradesh
TXN002199,INV00111,100040,2025-10-11,SIP,2500.0,Uttar Pradesh
TXN002202,INV00111,100002,2025-10-16,Lumpsum,25000.0,Uttar Pradesh
TXN002200,INV00111,100040,2025-11-16,SIP,2500.0,Uttar Pradesh
TXN002201,INV00111,100040,2025-12-15,SIP,2500.0,Uttar Pradesh
TXN002203,INV00111,100003,2025-12-28,Lumpsum,50000.0,Uttar Pradesh
TXN002204,INV00112,100014,2025-01-15,SIP,5000.0,Telangana
TXN002205,INV00112,100014,2025-02-16,SIP,5000.0,Telangana
TXN002206,INV00112,100014,2025-03-17,SIP,5000.0,Telangana
TXN002207,INV00112,100014,2025-04-12,SIP,5000.0,Telangana
TXN002208,INV00112,100014,2025-05-21,SIP,5000.0,Telangana
TXN002209,INV00112,100014,2025-06-21,SIP,5000.0,Telangana
TXN002210,INV00112,100018,2025-10-28,Lumpsum,50000.0,Telangana
TXN002211,INV00113,100025,2025-06-11,SIP,1000.0,West Bengal
TXN002212,INV00113,100025,2025-08-17,SIP,1000.0,West Bengal
TXN002213,INV00113,100025,2025-09-18,SIP,1000.0,West Bengal
TXN002214,INV00113,100025,2025-11-01,SIP,1000.0,West Bengal
TXN002216,INV00113,100025,2025-11-27,Redemption,5000.0,West Bengal
TXN002215,INV00113,100025,2025-12-29,SIP,1000.0,West Bengal
TXN002217,INV00114,100030,2023-12-20,SIP,10000.0,Tamil Nadu
TXN002218,INV00114,100030,2024-01-19,SIP,10000.0,Tamil Nadu
TXN002219,INV00114,100030,2024-02-20,SIP,10000.0,Tamil Nadu
TXN002220,INV00114,100030,2024-03-19,SIP,10000.0,Tamil Nadu
TXN002221,INV00114,100030,2024-04-12,SIP,10000.0,Tamil Nadu
TXN002222,INV00114,100030,2024-05-12,SIP,10000.0,Tamil Nadu
TXN002223,INV00114,100012,2025-03-13,Lumpsum,50000.0,Tamil Nadu
TXN002225,INV00114,100030,2025-09-20,Redemption,30000.0,Tamil Nadu
TXN002224,INV00114,100017,2025-10-15,Lumpsum,10000.0,Tamil Nadu
TXN002226,INV00115,100011,2024-04-11,SIP,500.0,West Bengal
TXN002227,INV00115,100011,2024-05-08,SIP,500.0,West Bengal
TXN002228,INV00115,100011,2024-06-12,SIP,500.0,West Bengal
TXN002229,INV00115,100011,2024-07-12,SIP,500.0,West Bengal
TXN002230,INV00115,100011,2024-08-15,SIP,500.0,West Bengal
TXN002231,INV00115,100011,2024-09-06,SIP,500.0,West Bengal
TXN002232,INV00115,100011,2024-10-12,SIP,500.0,West Bengal
TXN002233,INV00115,100011,2024-11-10,SIP,500.0,West Bengal
TXN002234,INV00115,100011,2024-12-11,SIP,500.0,West Bengal
TXN002247,INV00115,100007,2024-12-16,Lumpsum,50000.0,West Bengal
TXN002235,INV00115,100011,2025-01-09,SIP,500.0,West Bengal
TXN002236,INV00115,100011,2025-02-04,SIP,500.0,West Bengal
TXN002237,INV00115,100011,2025-03-07,SIP,500.0,West Bengal
TXN002238,INV00115,100011,2025-04-06,SIP,500.0,West Bengal
TXN002239,INV00115,100011,2025-05-08,SIP,500.0,West Bengal
TXN002240,INV00115,100011,2025-06-07,SIP,500.0,West Bengal
TXN002241,INV00115,100011,2025-07-03,SIP,500.0,West Bengal
TXN002242,INV00115,100011,2025-07-29,SIP,500.0,West Bengal
TXN002243,INV00115,100011,2025-08-30,SIP,500.0,West Bengal
TXN002244,INV00115,100011,2025-10-07,SIP,500.0,West Bengal
TXN002245,INV00115,100011,2025-11-05,SIP,500.0,West Bengal
TXN002246,INV00115,100011,2025-12-07,SIP,500.0,West Bengal
TXN002248,INV00116,100001,2022-02-18,SIP,5000.0,Kerala
TXN002249,INV00116,100001,2022-03-17,SIP,5000.0,Kerala
TXN002250,INV00116,100001,2022-04-15,SIP,5000.0,Kerala
TXN002251,INV00116,100001,2022-05-16,SIP,5000.0,Kerala
TXN002252,INV00116,100001,2022-06-14,SIP,5000.0,Kerala
TXN002253,INV00116,100001,2022-07-11,SIP,5000.0,Kerala
TXN002254,INV00116,100001,2022-08-13,SIP,5000.0,Kerala
TXN002255,INV00116,100001,2022-09-11,SIP,5000.0,Kerala
TXN002256,INV00116,100001,2022-10-08,SIP,5000.0,Kerala
TXN002257,INV00116,100001,2022-11-03,SIP,5000.0,Kerala
TXN002298,INV00116,100030,2022-11-28,Lumpsum,10000.0,Kerala
TXN002258,INV00116,100001,2022-12-05,SIP,5000.0,Kerala
TXN002259,INV00116,100001,2023-01-02,SIP,5000.0,Kerala
TXN002260,INV00116,100001,2023-02-02,SIP,5000.0,Kerala
TXN002261,INV00116,100001,2023-03-04,SIP,5000.0,Kerala
