amfi_code,date,nav
100004,2023-02-08,16.8636
100004,2023-02-09,17.1661
100004,2023-02-10,17.4426
100004,2023-02-13,17.7576
100004,2023-02-14,17.9692
100004,2023-02-15,18.0229
100004,2023-02-16,18.2532
100004,2023-02-17,18.3277
100004,2023-02-20,18.9595
100004,2023-02-21,18.7085
100004,2023-02-22,18.5535
100004,2023-02-23,18.5991
100004,2023-02-24,18.6724
100004,2023-02-27,18.6699
100004,2023-02-28,18.2388
100004,2023-03-01,18.6393
100004,2023-03-02,18.6524
100004,2023-03-03,19.6235
100004,2023-03-06,19.0457
100004,2023-03-07,19.3533
100004,2023-03-08,19.4153
100004,2023-03-09,19.5492
100004,2023-03-10,19.8389
100004,2023-03-13,19.7354
100004,2023-03-14,20.0047
100004,2023-03-15,19.855
100004,2023-03-16,19.8025
100004,2023-03-17,19.6858
100004,2023-03-20,19.9129
100004,2023-03-21,19.801
100004,2023-03-22,19.8952
100004,2023-03-23,20.1199
100004,2023-03-24,20.2931
100004,2023-03-27,20.3392
100004,2023-03-28,20.445
100004,2023-03-29,20.4428
100004,2023-03-30,20.4122
100004,2023-03-31,20.4083
100004,2023-04-03,20.4117
100004,2023-04-04,20.3882
100004,2023-04-05,20.1538
100004,2023-04-06,20.2734
100004,2023-04-07,20.2052
100004,2023-04-10,20.5686
100004,2023-04-11,21.1383
100004,2023-04-12,21.1653
100004,2023-04-13,21.3657
100004,2023-04-14,21.2847
100004,2023-04-17,21.4383
100004,2023-04-18,21.6731
100004,2023-04-19,21.3002
100004,2023-04-20,20.3261
100004,2023-04-21,20.4469
100004,2023-04-24,20.4377
100004,2023-04-25,20.8122
100004,2023-04-26,21.0073
100004,2023-04-27,21.3755
100004,2023-04-28,21.3141
100004,2023-05-01,21.4121
100004,2023-05-02,21.2954
100004,2023-05-03,21.813
100004,2023-05-04,21.7974
100004,2023-05-05,21.4511
100004,2023-05-08,21.5445
100004,2023-05-09,21.2011
100004,2023-05-10,21.0036
100004,2023-05-11,21.2102
100004,2023-05-12,20.7238
100004,2023-05-15,19.9088
100004,2023-05-16,20.2434
100004,2023-05-17,20.5916
100004,2023-05-18,20.2324
100004,2023-05-19,20.662
100004,2023-05-22,20.1959
100004,2023-05-23,20.1895
100004,2023-05-24,20.0496
100004,2023-05-25,20.1465
100004,2023-05-26,20.4478
100004,2023-05-29,20.4546
100004,2023-05-30,20.6653
100004,2023-05-31,20.1511
100004,2023-06-01,20.2363
100004,2023-06-02,19.9577
100004,2023-06-05,20.2583
100004,2023-06-06,20.1664
100004,2023-06-07,20.0121
100004,2023-06-08,20.3051
100004,2023-06-09,20.0087
100004,2023-06-12,19.5339
100004,2023-06-13,20.3707
100004,2023-06-14,20.3995
100004,2023-06-15,20.5565
100004,2023-06-16,20.6953
100004,2023-06-19,20.7148
100004,2023-06-20,20.9018
100004,2023-06-21,20.9
100004,2023-06-22,20.8019
100004,2023-06-23,20.7733
100004,2023-06-26,20.9592
100004,2023-06-27,20.6819
100004,2023-06-28,20.5192
100004,2023-06-29,20.5124
100004,2023-06-30,20.4925
100004,2023-07-03,20.3668
100004,2023-07-04,20.1586
100004,2023-07-05,20.3173
100004,2023-07-06,19.8927
100004,2023-07-07,19.3873
100004,2023-07-10,19.4461
100004,2023-07-11,19.7625
100004,2023-07-12,19.9561
100004,2023-07-13,19.5569
100004,2023-07-14,19.6994
100004,2023-07-17,19.701
100004,2023-07-18,19.4488
100004,2023-07-19,19.2576
100004,2023-07-20,19.3543
100004,2023-07-21,19.3663
100004,2023-07-24,19.4666
100004,2023-07-25,19.247
100004,2023-07-26,18.7381
100004,2023-07-27,18.664
100004,2023-07-28,18.8064
100004,2023-07-31,18.8359
100004,2023-08-01,18.7596
100004,2023-08-02,19.122
100004,2023-08-03,19.0862
100004,2023-08-04,19.3405
100004,2023-08-07,19.3316
100004,2023-08-08,19.5354
100004,2023-08-09,19.5569
100004,2023-08-10,19.6336
100004,2023-08-11,19.5322
100004,2023-08-14,19.2699
100004,2023-08-15,19.1427
100004,2023-08-16,18.7671
100004,2023-08-17,18.8513
100004,2023-08-18,19.3527
100004,2023-08-21,19.1206
100004,2023-08-22,19.2302
100004,2023-08-23,19.3569
100004,2023-08-24,19.2283
100004,2023-08-25,19.1333
100004,2023-08-28,19.0923
100004,2023-08-29,19.5924
100004,2023-08-30,19.5733
100004,2023-08-31,19.6722
100004,2023-09-01,19.9309
100004,2023-09-04,19.8292
100004,2023-09-05,19.7267
100004,2023-09-06,19.4285
100004,2023-09-07,19.4252
100004,2023-09-08,19.6794
100004,2023-09-11,19.4796
100004,2023-09-12,19.3694
100004,2023-09-13,19.3491
100004,2023-09-14,19.2501
100004,2023-09-15,19.3623
100004,2023-09-18,19.335
100004,2023-09-19,19.41
100004,2023-09-20,19.4352
100004,2023-09-21,19.5625
100004,2023-09-22,20.039
100004,2023-09-25,20.1481
100004,2023-09-26,20.3084
100004,2023-09-27,19.9342
100004,2023-09-28,19.8687
100004,2023-09-29,19.8511
100004,2023-10-02,20.2367
100004,2023-10-03,19.8382
100004,2023-10-04,19.8239
100004,2023-10-05,19.5274
100004,2023-10-06,19.5002
100004,2023-10-09,19.6743
100004,2023-10-10,19.5213
100004,2023-10-11,19.5287
100004,2023-10-12,19.6599
100004,2023-10-13,19.686
100004,2023-10-16,19.8978
100004,2023-10-17,19.6368
100004,2023-10-18,19.6763
100004,2023-10-19,19.7949
100004,2023-10-20,19.6986
100004,2023-10-23,19.7526
100004,2023-10-24,20.3012
100004,2023-10-25,20.3112
100004,2023-10-26,20.1852
100004,2023-10-27,20.1836
100004,2023-10-30,19.5432
100004,2023-10-31,19.7572
100004,2023-11-01,19.6218
100004,2023-11-02,19.9849
100004,2023-11-03,20.4528
100004,2023-11-06,19.9965
100004,2023-11-07,20.2545
100004,2023-11-08,20.2309
100004,2023-11-09,20.3624
100004,2023-11-10,20.2748
100004,2023-11-13,19.9795
100004,2023-11-14,19.8695
100004,2023-11-15,19.7389
100004,2023-11-16,19.7482
100004,2023-11-17,19.4066
100004,2023-11-20,19.3181
100004,2023-11-21,19.7329
100004,2023-11-22,19.3485
100004,2023-11-23,19.3351
100004,2023-11-24,19.4528
100004,2023-11-27,19.2397
100004,2023-11-28,19.3518
100004,2023-11-29,19.0899
100004,2023-11-30,19.0524
100004,2023-12-01,18.8671
100004,2023-12-04,19.1624
100004,2023-12-05,19.3911
100004,2023-12-06,19.6718
100004,2023-12-07,19.7537
100004,2023-12-08,19.6433
100004,2023-12-11,19.7385
100004,2023-12-12,19.6159
100004,2023-12-13,19.4224
100004,2023-12-14,19.3914
100004,2023-12-15,19.3393
100004,2023-12-18,19.239
100004,2023-12-19,19.2165
100004,2023-12-20,19.2451
100004,2023-12-21,19.3432
100004,2023-12-22,19.9507
100004,2023-12-25,19.8801
100004,2023-12-26,20.1737
100004,2023-12-27,20.1602
100004,2023-12-28,19.9257
100004,2023-12-29,19.7941
100004,2024-01-01,19.7083
100004,2024-01-02,19.7148
100004,2024-01-03,19.6
100004,2024-01-04,19.2733
100004,2024-01-05,19.2673
100004,2024-01-08,19.2911
100004,2024-01-09,19.7416
100004,2024-01-10,19.8763
100004,2024-01-11,19.657
100004,2024-01-12,19.736
100004,2024-01-15,19.4972
100004,2024-01-16,19.4064
100004,2024-01-17,19.3135
100004,2024-01-18,19.2437
100004,2024-01-19,19.528
100004,2024-01-22,19.4404
100004,2024-01-23,19.4304
100004,2024-01-24,19.7605
100004,2024-01-25,19.7312
100004,2024-01-26,19.9643
100004,2024-01-29,19.9218
100004,2024-01-30,19.8798
100004,2024-01-31,19.3511
100004,2024-02-01,19.2187
100004,2024-02-02,19.3297
100004,2024-02-05,19.1393
100004,2024-02-06,19.1958
100004,2024-02-07,18.996
100004,2024-02-08,19.1757
100004,2024-02-09,19.1517
100004,2024-02-12,19.0471
100004,2024-02-13,19.1221
100004,2024-02-14,19.1374
100004,2024-02-15,19.5136
100004,2024-02-16,19.8476
100004,2024-02-19,20.0384
100004,2024-02-20,19.515
100004,2024-02-21,19.5455
100004,2024-02-22,19.3687
100004,2024-02-23,19.4591
100004,2024-02-26,19.4079
100004,2024-02-27,19.3478
100004,2024-02-28,19.1974
100004,2024-02-29,19.2891
100004,2024-03-01,19.1539
100004,2024-03-04,19.4028
100004,2024-03-05,19.4066
100004,2024-03-06,19.7054
100004,2024-03-07,19.8991
100004,2024-03-08,20.1599
100004,2024-03-11,20.3145
100004,2024-03-12,20.6347
100004,2024-03-13,20.3147
100004,2024-03-14,20.1407
100004,2024-03-15,20.4262
100004,2024-03-18,20.7545
100004,2024-03-19,20.876
100004,2024-03-20,21.0727
100004,2024-03-21,21.0888
100004,2024-03-22,20.7611
100004,2024-03-25,21.1239
100004,2024-03-26,21.2812
100004,2024-03-27,21.2278
100004,2024-03-28,21.229
100004,2024-03-29,21.1538
100004,2024-04-01,20.7475
100004,2024-04-02,20.6883
100004,2024-04-03,20.723
100004,2024-04-04,20.3757
100004,2024-04-05,20.3383
100004,2024-04-08,20.0183
100004,2024-04-09,20.0947
100004,2024-04-10,20.0895
100004,2024-04-11,20.2593
100004,2024-04-12,20.3279
100004,2024-04-15,20.2646
100004,2024-04-16,20.1989
100004,2024-04-17,20.3711
100004,2024-04-18,20.3999
100004,2024-04-19,20.5523
100004,2024-04-22,20.132
100004,2024-04-23,19.8147
100004,2024-04-24,19.7071
100004,2024-04-25,19.952
100004,2024-04-26,20.3172
100004,2024-04-29,20.2535
100004,2024-04-30,20.4162
100004,2024-05-01,20.3219
100004,2024-05-02,20.2528
100004,2024-05-03,20.1447
100004,2024-05-06,20.2641
100004,2024-05-07,20.3635
100004,2024-05-08,20.0839
100004,2024-05-09,20.4371
100004,2024-05-10,20.3162
100004,2024-05-13,19.9178
100004,2024-05-14,20.0272
100004,2024-05-15,20.0186
100004,2024-05-16,19.9814
100004,2024-05-17,20.0231
100004,2024-05-20,19.54
100004,2024-05-21,19.2911
100004,2024-05-22,19.0176
100004,2024-05-23,18.8594
100004,2024-05-24,18.932
100004,2024-05-27,18.8887
100004,2024-05-28,18.8951
100004,2024-05-29,18.7031
100004,2024-05-30,18.8425
100004,2024-05-31,18.9903
100004,2024-06-03,19.2733
100004,2024-06-04,19.0561
100004,2024-06-05,19.0009
100004,2024-06-06,18.7009
100004,2024-06-07,18.7335
100004,2024-06-10,18.2982
100004,2024-06-11,18.0772
100004,2024-06-12,18.0301
100004,2024-06-13,17.8124
100004,2024-06-14,17.8936
100004,2024-06-17,17.4977
100004,2024-06-18,17.5221
100004,2024-06-19,17.3028
100004,2024-06-20,17.3286
100004,2024-06-21,17.3962
100004,2024-06-24,17.1592
100004,2024-06-25,17.2905
100004,2024-06-26,16.881
100004,2024-06-27,16.2566
100004,2024-06-28,16.229
100004,2024-07-01,16.4561
100004,2024-07-02,16.4287
100004,2024-07-03,16.6885
100004,2024-07-04,16.5579
100004,2024-07-05,16.908
100004,2024-07-08,17.1184
100004,2024-07-09,17.0569
100004,2024-07-10,17.0895
100004,2024-07-11,17.1169
100004,2024-07-12,17.0394
100004,2024-07-15,16.7053
100004,2024-07-16,16.4091
100004,2024-07-17,16.3072
100004,2024-07-18,16.2187
100004,2024-07-19,16.5487
100004,2024-07-22,16.4804
100004,2024-07-23,16.224
100004,2024-07-24,16.0325
100004,2024-07-25,16.3074
100004,2024-07-26,16.0653
100004,2024-07-29,16.0293
100004,2024-07-30,15.936
100004,2024-07-31,15.9741
100004,2024-08-01,16.069
100004,2024-08-02,16.2697
100004,2024-08-05,16.7327
100004,2024-08-06,16.614
100004,2024-08-07,16.46
100004,2024-08-08,16.6156
100004,2024-08-09,16.4207
100004,2024-08-12,16.5258
100004,2024-08-13,16.4164
100004,2024-08-14,16.6457
100004,2024-08-15,16.6056
100004,2024-08-16,16.5217
100004,2024-08-19,16.3157
100004,2024-08-20,16.4431
100004,2024-08-21,16.545
100004,2024-08-22,16.3322
100004,2024-08-23,16.3153
100004,2024-08-26,16.2073
100004,2024-08-27,16.2205
100004,2024-08-28,15.8291
100004,2024-08-29,15.8061
100004,2024-08-30,15.8271
100004,2024-09-02,15.7201
100004,2024-09-03,15.7418
100004,2024-09-04,15.717
100004,2024-09-05,15.8005
100004,2024-09-06,15.8781
100004,2024-09-09,15.8469
100004,2024-09-10,16.0185
100004,2024-09-11,15.9239
100004,2024-09-12,16.1137
100004,2024-09-13,16.0745
100004,2024-09-16,16.1577
100004,2024-09-17,16.1766
100004,2024-09-18,16.024
100004,2024-09-19,15.567
100004,2024-09-20,15.7713
100004,2024-09-23,15.6556
100004,2024-09-24,15.6128
100004,2024-09-25,15.6676
100004,2024-09-26,15.6974
100004,2024-09-27,15.666
100004,2024-09-30,15.7287
100004,2024-10-01,15.8013
100004,2024-10-02,15.7541
100004,2024-10-03,15.531
100004,2024-10-04,15.7045
100004,2024-10-07,15.8622
100004,2024-10-08,15.8866
100004,2024-10-09,16.2537
100004,2024-10-10,16.209
100004,2024-10-11,16.206
100004,2024-10-14,16.288
100004,2024-10-15,16.7703
100004,2024-10-16,16.7626
100004,2024-10-17,16.6414
100004,2024-10-18,16.4882
100004,2024-10-21,16.5944
100004,2024-10-22,16.6341
100004,2024-10-23,16.7128
100004,2024-10-24,16.7524
100004,2024-10-25,16.9185
100004,2024-10-28,16.9354
100004,2024-10-29,16.8028
100004,2024-10-30,16.5798
100004,2024-10-31,16.6423
100004,2024-11-01,16.8889
100004,2024-11-04,16.7307
100004,2024-11-05,16.7699
100004,2024-11-06,16.8379
100004,2024-11-07,16.8161
100004,2024-11-08,16.7869
100004,2024-11-11,16.3778
100004,2024-11-12,16.4094
100004,2024-11-13,16.4495
100004,2024-11-14,16.6119
100004,2024-11-15,16.9364
100004,2024-11-18,16.9242
100004,2024-11-19,16.9753
100004,2024-11-20,17.2563
100004,2024-11-21,17.7811
100004,2024-11-22,18.0426
100004,2024-11-25,18.1365
100004,2024-11-26,17.9981
100004,2024-11-27,18.1583
100004,2024-11-28,18.2914
100004,2024-11-29,18.3988
100004,2024-12-02,18.3829
100004,2024-12-03,18.3543
100004,2024-12-04,18.0734
100004,2024-12-05,18.3131
100004,2024-12-06,18.3433
100004,2024-12-09,18.4634
100004,2024-12-10,18.3105
100004,2024-12-11,18.3025
100004,2024-12-12,18.4837
100004,2024-12-13,19.0306
100004,2024-12-16,19.1529
100004,2024-12-17,19.2116
100004,2024-12-18,19.5185
100004,2024-12-19,19.5312
100004,2024-12-20,19.6775
100004,2024-12-23,19.5513
100004,2024-12-24,19.4713
100004,2024-12-25,19.98
100004,2024-12-26,20.3917
100004,2024-12-27,20.4229
100004,2024-12-30,20.2356
100004,2024-12-31,20.1393
100004,2025-01-01,20.2888
100004,2025-01-02,20.4173
100004,2025-01-03,20.3298
100004,2025-01-06,20.6115
100004,2025-01-07,20.5345
100004,2025-01-08,21.0129
100004,2025-01-09,21.0589
100004,2025-01-10,20.8885
100004,2025-01-13,20.9559
100004,2025-01-14,20.7508
100004,2025-01-15,20.5406
100004,2025-01-16,20.6712
100004,2025-01-17,20.6585
100004,2025-01-20,20.5784
100004,2025-01-21,20.696
100004,2025-01-22,20.8676
100004,2025-01-23,21.1338
100004,2025-01-24,21.2426
100004,2025-01-27,21.2197
100004,2025-01-28,21.1667
100004,2025-01-29,21.2243
100004,2025-01-30,21.0952
100004,2025-01-31,20.726
100004,2025-02-03,20.3122
100004,2025-02-04,20.3065
100004,2025-02-05,20.608
100004,2025-02-06,20.7595
100004,2025-02-07,20.7959
100004,2025-02-10,20.8036
100004,2025-02-11,20.8297
100004,2025-02-12,20.5374
100004,2025-02-13,20.3525
100004,2025-02-14,20.9572
100004,2025-02-17,21.513
100004,2025-02-18,21.4368
100004,2025-02-19,21.328
100004,2025-02-20,21.5503
100004,2025-02-21,21.7391
100004,2025-02-24,21.6622
100004,2025-02-25,21.8343
100004,2025-02-26,21.8789
100004,2025-02-27,21.7511
100004,2025-02-28,21.9449
100004,2025-03-03,22.4506
100004,2025-03-04,22.1391
100004,2025-03-05,21.8996
100004,2025-03-06,22.0497
100004,2025-03-07,22.1676
100004,2025-03-10,22.1337
100004,2025-03-11,22.1877
100004,2025-03-12,21.9274
100004,2025-03-13,22.0311
100004,2025-03-14,22.4581
100004,2025-03-17,22.2866
100004,2025-03-18,22.1447
100004,2025-03-19,22.1757
100004,2025-03-20,22.1118
100004,2025-03-21,22.0098
100004,2025-03-24,22.3546
100004,2025-03-25,22.1862
100004,2025-03-26,22.4379
100004,2025-03-27,22.4062
100004,2025-03-28,22.3291
100004,2025-03-31,22.5278
100004,2025-04-01,22.7109
100004,2025-04-02,23.0438
100004,2025-04-03,22.9801
100004,2025-04-04,22.7163
100004,2025-04-07,22.7797
100004,2025-04-08,22.9278
100004,2025-04-09,23.0132
100004,2025-04-10,23.1111
100004,2025-04-11,22.9907
100004,2025-04-14,23.2765
100004,2025-04-15,23.1519
100004,2025-04-16,24.0036
100004,2025-04-17,24.1265
100004,2025-04-18,23.9053
100004,2025-04-21,24.037
100004,2025-04-22,24.2123
100004,2025-04-23,24.5562
100004,2025-04-24,24.3615
100004,2025-04-25,24.6137
100004,2025-04-28,24.6148
100004,2025-04-29,24.5769
100004,2025-04-30,24.6232
100004,2025-05-01,24.9439
100004,2025-05-02,25.0729
100004,2025-05-05,24.8424
100004,2025-05-06,25.0295
100004,2025-05-07,25.3432
100004,2025-05-08,26.5457
100004,2025-05-09,26.4297
100004,2025-05-12,26.2407
100004,2025-05-13,26.2363
100004,2025-05-14,26.3633
100004,2025-05-15,26.1947
100004,2025-05-16,26.4954
100004,2025-05-19,26.7031
100004,2025-05-20,26.6384
100004,2025-05-21,27.3032
100004,2025-05-22,27.4831
100004,2025-05-23,27.3594
100004,2025-05-26,27.5775
100004,2025-05-27,27.9068
100004,2025-05-28,27.6537
100004,2025-05-29,27.2375
100004,2025-05-30,26.7977
100004,2025-06-02,26.9202
100004,2025-06-03,26.9671
100004,2025-06-04,26.6128
100004,2025-06-05,26.9731
100004,2025-06-06,26.9281
100004,2025-06-09,27.0609
100004,2025-06-10,26.7654
100004,2025-06-11,25.9535
100004,2025-06-12,25.5054
100004,2025-06-13,25.5118
100004,2025-06-16,25.6686
100004,2025-06-17,25.7687
100004,2025-06-18,26.5221
100004,2025-06-19,26.6465
100004,2025-06-20,26.7082
100004,2025-06-23,26.6764
100004,2025-06-24,26.5755
100004,2025-06-25,27.05
100004,2025-06-26,27.115
100004,2025-06-27,27.2297
100004,2025-06-30,27.1542
100004,2025-07-01,27.5642
100004,2025-07-02,27.3782
100004,2025-07-03,27.8773
100004,2025-07-04,27.8336
100004,2025-07-07,27.8295
100004,2025-07-08,27.8027
100004,2025-07-09,27.7809
100004,2025-07-10,28.9239
100004,2025-07-11,28.9081
100004,2025-07-14,28.7565
100004,2025-07-15,28.8871
100004,2025-07-16,28.8787
100004,2025-07-17,28.9757
100004,2025-07-18,28.8749
100004,2025-07-21,28.6792
100004,2025-07-22,28.3384
100004,2025-07-23,27.8224
100004,2025-07-24,28.4899
100004,2025-07-25,28.9059
100004,2025-07-28,28.7288
100004,2025-07-29,28.7079
100004,2025-07-30,28.5951
100004,2025-07-31,29.1414
100004,2025-08-01,29.5322
100004,2025-08-04,29.893
100004,2025-08-05,31.2164
100004,2025-08-06,31.4318
100004,2025-08-07,32.2639
100004,2025-08-08,31.7579
100004,2025-08-11,32.1378
100004,2025-08-12,31.568
100004,2025-08-13,31.7143
100004,2025-08-14,31.1529
100004,2025-08-15,31.1137
100004,2025-08-18,31.499
100004,2025-08-19,31.0582
100004,2025-08-20,30.9254
100004,2025-08-21,30.6934
100004,2025-08-22,30.8953
100004,2025-08-25,30.9211
100004,2025-08-26,30.7363
100004,2025-08-27,30.797
100004,2025-08-28,31.054
100004,2025-08-29,30.7777
100004,2025-09-01,31.4083
100004,2025-09-02,31.3806
100004,2025-09-03,31.6492
100004,2025-09-04,31.3304
100004,2025-09-05,30.9707
100004,2025-09-08,31.1281
100004,2025-09-09,31.2777
100004,2025-09-10,31.1695
100004,2025-09-11,31.0322
100004,2025-09-12,31.2627
100004,2025-09-15,31.1422
100004,2025-09-16,30.9448
100004,2025-09-17,29.9238
100004,2025-09-18,29.6584
100004,2025-09-19,29.5763
100004,2025-09-22,30.4718
100004,2025-09-23,30.2054
100004,2025-09-24,30.3599
100004,2025-09-25,29.9551
100004,2025-09-26,30.0923
100004,2025-09-29,30.4569
100004,2025-09-30,30.4307
100004,2025-10-01,30.4603
100004,2025-10-02,30.8277
100004,2025-10-03,30.8778
100004,2025-10-06,30.8491
100004,2025-10-07,30.6524
100004,2025-10-08,30.6742
100004,2025-10-09,31.1473
100004,2025-10-10,31.689
100004,2025-10-13,31.4571
100004,2025-10-14,31.7584
100004,2025-10-15,32.0301
100004,2025-10-16,32.0456
100004,2025-10-17,32.71
100004,2025-10-20,32.6761
100004,2025-10-21,32.4781
100004,2025-10-22,32.6544
100004,2025-10-23,32.4436
100004,2025-10-24,32.518
100004,2025-10-27,32.8848
100004,2025-10-28,32.2669
100004,2025-10-29,32.2344
100004,2025-10-30,32.085
100004,2025-10-31,32.3192
100004,2025-11-03,32.0679
100004,2025-11-04,32.2109
100004,2025-11-05,32.1793
100004,2025-11-06,32.1891
100004,2025-11-07,32.6005
100004,2025-11-10,32.3974
100004,2025-11-11,32.8776
100004,2025-11-12,32.9808
100004,2025-11-13,34.5732
100004,2025-11-14,34.738
100004,2025-11-17,34.4549
100004,2025-11-18,33.9317
100004,2025-11-19,34.1084
100004,2025-11-20,35.3698
100004,2025-11-21,35.6361
100004,2025-11-24,35.7188
100004,2025-11-25,35.9678
100004,2025-11-26,36.0486
100004,2025-11-27,35.4051
100004,2025-11-28,35.0603
100004,2025-12-01,34.9581
100004,2025-12-02,35.253
100004,2025-12-03,35.8287
100004,2025-12-04,35.5516
100004,2025-12-05,36.0294
100004,2025-12-08,36.1533
100004,2025-12-09,36.2275
100004,2025-12-10,36.4059
100004,2025-12-11,35.9915
100004,2025-12-12,36.8671
100004,2025-12-15,36.9813
100004,2025-12-16,37.5246
100004,2025-12-17,37.4165
100004,2025-12-18,37.9246
100004,2025-12-19,37.7431
100004,2025-12-22,38.2012
100004,2025-12-23,37.5466
100004,2025-12-24,37.5038
100004,2025-12-25,36.5049
100004,2025-12-26,37.2919
100004,2025-12-29,37.0903
100004,2025-12-30,37.322
100004,2025-12-31,37.1564
100004,2026-01-01,38.2108
100004,2026-01-02,38.531
100004,2026-01-05,38.7464
100004,2026-01-06,38.2096
100004,2026-01-07,38.3152
100004,2026-01-08,37.6926
100004,2026-01-09,37.6487
100004,2026-01-12,37.4641
100004,2026-01-13,37.736
100004,2026-01-14,38.6291
100004,2026-01-15,38.9923
100004,2026-01-16,38.7843
100004,2026-01-19,38.9693
100004,2026-01-20,38.6131
100004,2026-01-21,38.7465
100004,2026-01-22,39.1929
100004,2026-01-23,38.6943
100004,2026-01-26,39.2374
100004,2026-01-27,39.4596
100004,2026-01-28,39.234
100004,2026-01-29,38.8477
100004,2026-01-30,38.4575
100004,2026-02-02,38.4421
100004,2026-02-03,38.1547
100004,2026-02-04,38.0312
100004,2026-02-05,36.1954
100004,2026-02-06,36.6385
100004,2026-02-09,36.8751
100004,2026-02-10,37.1209
100004,2026-02-11,36.5756
100004,2026-02-12,36.6024
100004,2026-02-13,36.5457
100004,2026-02-16,36.414
100004,2026-02-17,36.0176
100004,2026-02-18,35.8738
100004,2026-02-19,35.1674
100004,2026-02-20,34.9954
100004,2026-02-23,34.8581
100004,2026-02-24,34.6594
100004,2026-02-25,35.1862
100004,2026-02-26,35.0669
100004,2026-02-27,34.8949
100004,2026-03-02,35.0426
100004,2026-03-03,34.7317
100004,2026-03-04,34.5829
100004,2026-03-05,34.5061
100004,2026-03-06,34.8608
100004,2026-03-09,34.8731
100004,2026-03-10,34.2788
100004,2026-03-11,35.0441
100004,2026-03-12,34.1608
100004,2026-03-13,34.0299
100004,2026-03-16,34.0516
100004,2026-03-17,34.2625
100004,2026-03-18,34.1441
100004,2026-03-19,33.8013
100004,2026-03-20,33.7281
100004,2026-03-23,33.5306
100004,2026-03-24,33.4137
100004,2026-03-25,33.093
100004,2026-03-26,33.4196
100004,2026-03-27,32.4921
100004,2026-03-30,32.6717
100004,2026-03-31,32.7913
100004,2026-04-01,32.5536
100004,2026-04-02,32.9359
100004,2026-04-03,32.2166
100004,2026-04-06,32.2254
100004,2026-04-07,32.1374
100004,2026-04-08,32.2006
100004,2026-04-09,32.4428
100004,2026-04-10,32.546
100004,2026-04-13,32.7217
100004,2026-04-14,32.7117
100004,2026-04-15,32.9458
100004,2026-04-16,33.668
100004,2026-04-17,33.8783
100004,2026-04-20,34.1745
100004,2026-04-21,34.1211
100004,2026-04-22,34.1069
100004,2026-04-23,34.149
100004,2026-04-24,34.2434
100004,2026-04-27,33.9198
100004,2026-04-28,33.818
100004,2026-04-29,33.5403
100004,2026-04-30,33.675
100004,2026-05-01,33.4858
100004,2026-05-04,34.297
100004,2026-05-05,34.2048
100004,2026-05-06,34.3472
100004,2026-05-07,34.9705
100004,2026-05-08,34.3842
100004,2026-05-11,34.7818
100004,2026-05-12,34.135
100004,2026-05-13,35.9645
100004,2026-05-14,36.3624
100004,2026-05-15,36.8244
100004,2026-05-18,35.7669
100004,2026-05-19,35.9137
100004,2026-05-20,36.2216
100004,2026-05-21,36.4418
100004,2026-05-22,36.2844
100004,2026-05-25,36.8382
100004,2026-05-26,36.9251
100004,2026-05-27,36.4927
100004,2026-05-28,37.4596
100004,2026-05-29,37.6041
100004,2026-06-01,37.4839
100004,2026-06-02,37.3314
100004,2026-06-03,36.829
100004,2026-06-04,36.4165
100004,2026-06-05,38.3483
100004,2026-06-08,38.0358
100004,2026-06-09,38.642
100004,2026-06-10,38.3384
100004,2026-06-11,38.7614
100004,2026-06-12,39.2652
100004,2026-06-15,39.1423
100004,2026-06-16,39.0907
100004,2026-06-17,39.2829
100004,2026-06-18,39.4778
100004,2026-06-19,39.2237
100004,2026-06-22,39.4835
100004,2026-06-23,39.0655
100004,2026-06-24,38.7453
100004,2026-06-25,38.7299
100004,2026-06-26,38.915
100004,2026-06-29,39.006
100004,2026-06-30,38.1528
100004,2026-07-01,38.4879
100004,2026-07-02,37.5146
100004,2026-07-03,37.7437
100004,2026-07-06,37.5757
100004,2026-07-07,36.9697
100004,2026-07-08,37.5264
100004,2026-07-09,37.5809
100004,2026-07-10,38.0792
100004,2026-07-13,38.2386
100004,2026-07-14,38.2445
100004,2026-07-15,38.2641
100004,2026-07-16,38.5329
100004,2026-07-17,37.925
100004,2026-07-20,37.1469
100004,2026-07-21,37.0847
100004,2026-07-22,36.6444
100004,2026-07-23,37.8518
100004,2026-07-24,37.8888
100004,2026-07-27,38.7673
100004,2026-07-28,38.683
100004,2026-07-29,39.8466
100004,2026-07-30,39.7558
100004,2026-07-31,40.0247
100004,2026-08-03,40.3995
100004,2026-08-04,39.7156
100004,2026-08-05,39.0538
100004,2026-08-06,39.725
100004,2026-08-07,40.5586
100004,2026-08-10,39.7415
100004,2026-08-11,39.7812
100004,2026-08-12,40.1536
100004,2026-08-13,39.8068
100004,2026-08-14,40.2131
100004,2026-08-17,40.4321
100004,2026-08-18,39.9059
100004,2026-08-19,40.4285
100004,2026-08-20,39.4823
100004,2026-08-21,39.0628
100004,2026-08-24,39.7335
100004,2026-08-25,40.5683
100004,2026-08-26,40.3489
100004,2026-08-27,40.6352
100004,2026-08-28,40.7789
100004,2026-08-31,40.8087
100005,2021-09-01,84.1217
100005,2021-09-02,83.2988
100005,2021-09-03,82.7249
100005,2021-09-06,82.3795
100005,2021-09-07,81.5704
100005,2021-09-08,83.1457
100005,2021-09-09,82.5235
100005,2021-09-10,82.8101
100005,2021-09-13,79.1713
